tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Chile Open Santiago 2005,2005-06-29,MORAGA Victor,MOAVRO Sebastian,4,0,,,GRAND_SLAM,MS,1737,Qualification,MORAGA Victor (USA),MOAVRO Sebastian (ARG),MORAGA Victor
Chile Open Santiago 2005,2005-06-29,MATSUMOTO Cazuo,MORAGA Victor,4,0,"11,11,11,11|6,5,6,7",QR2,GRAND_SLAM,MS,1737,Qualification,MATSUMOTO Cazuo (BRA),MORAGA Victor (USA),MATSUMOTO Cazuo
Chile Open Santiago 2005,2005-06-29,MATSUMOTO Cazuo,MOAVRO Sebastian,4,0,,3,GRAND_SLAM,MS,1737,Qualification,MATSUMOTO Cazuo (BRA),MOAVRO Sebastian (ARG),MATSUMOTO Cazuo
Chile Open Santiago 2005,2005-06-29,NILO Felipe,PIRES Nicolas,4,0,,,GRAND_SLAM,MS,1737,Qualification,NILO Felipe (CHI),PIRES Nicolas (ARG),NILO Felipe
Chile Open Santiago 2005,2005-06-29,DURAN Marc,NILO Felipe,4,1,"11,8,11,11,11|9,11,4,2,3",QR2,GRAND_SLAM,MS,1737,Qualification,DURAN Marc (ESP),NILO Felipe (CHI),DURAN Marc
Chile Open Santiago 2005,2005-06-29,DURAN Marc,PIRES Nicolas,4,0,,3,GRAND_SLAM,MS,1737,Qualification,DURAN Marc (ESP),PIRES Nicolas (ARG),DURAN Marc
Chile Open Santiago 2005,2005-06-29,SOTELO Javier,OLIVARES Felipe,4,0,"11,11,11,11|9,7,2,6",,GRAND_SLAM,MS,1737,Qualification,SOTELO Javier (ARG),OLIVARES Felipe (CHI),SOTELO Javier
Chile Open Santiago 2005,2005-06-29,GRIGOREV Artur,OLIVARES Felipe,4,0,"11,11,11,11|9,7,2,6",QR2,GRAND_SLAM,MS,1737,Qualification,GRIGOREV Artur (RUS),OLIVARES Felipe (CHI),GRIGOREV Artur
Chile Open Santiago 2005,2005-06-29,GRIGOREV Artur,SOTELO Javier,4,0,,3,GRAND_SLAM,MS,1737,Qualification,GRIGOREV Artur (RUS),SOTELO Javier (ARG),GRIGOREV Artur
Chile Open Santiago 2005,2005-06-29,ORTEGA Ariel,SZLIT Joel,4,0,,,GRAND_SLAM,MS,1737,Qualification,ORTEGA Ariel (CHI),SZLIT Joel (ARG),ORTEGA Ariel
Chile Open Santiago 2005,2005-06-29,APOLONIA Tiago,ORTEGA Ariel,4,0,"11,11,11,11|4,8,4,8",QR2,GRAND_SLAM,MS,1737,Qualification,APOLONIA Tiago (POR),ORTEGA Ariel (CHI),APOLONIA Tiago
Chile Open Santiago 2005,2005-06-29,APOLONIA Tiago,SZLIT Joel,4,0,,3,GRAND_SLAM,MS,1737,Qualification,APOLONIA Tiago (POR),SZLIT Joel (ARG),APOLONIA Tiago
Chile Open Santiago 2005,2005-06-29,TABACHNIK Gustavo,PINTO Martin,4,1,"11,9,11,12,11|7,11,9,10,3",,GRAND_SLAM,MS,1737,Qualification,TABACHNIK Gustavo (ARG),PINTO Martin (CHI),TABACHNIK Gustavo
Chile Open Santiago 2005,2005-06-29,CHO Jihoon,PINTO Martin,4,0,"11,11,11,11|4,5,5,2",QR2,GRAND_SLAM,MS,1737,Qualification,CHO Jihoon (KOR),PINTO Martin (CHI),CHO Jihoon
Chile Open Santiago 2005,2005-06-29,CHO Jihoon,TABACHNIK Gustavo,4,0,"11,11,12,11|3,3,10,8",3,GRAND_SLAM,MS,1737,Qualification,CHO Jihoon (KOR),TABACHNIK Gustavo (ARG),CHO Jihoon
Chile Open Santiago 2005,2005-06-29,RAMOS Miguel,TEMPERLEY Diego,4,0,,,GRAND_SLAM,MS,1737,Qualification,RAMOS Miguel (CHI),TEMPERLEY Diego (ARG),RAMOS Miguel
Chile Open Santiago 2005,2005-06-29,TSUBOI Gustavo,RAMOS Miguel,4,1,"11,11,8,11,11|6,8,11,8,4",QR2,GRAND_SLAM,MS,1737,Qualification,TSUBOI Gustavo (BRA),RAMOS Miguel (CHI),TSUBOI Gustavo
Chile Open Santiago 2005,2005-06-29,TSUBOI Gustavo,TEMPERLEY Diego,4,0,,3,GRAND_SLAM,MS,1737,Qualification,TSUBOI Gustavo (BRA),TEMPERLEY Diego (ARG),TSUBOI Gustavo
Chile Open Santiago 2005,2005-06-29,ACUNA Felipe,REYES Orlando,4,2,"11,8,11,11,9,11|5,11,7,5,11,6",,GRAND_SLAM,MS,1737,Qualification,ACUNA Felipe (CHI),REYES Orlando (CHI),ACUNA Felipe
Chile Open Santiago 2005,2005-06-29,GAVLAS Antonin,REYES Orlando,4,1,"11,11,10,11,11|6,6,12,6,6",QR2,GRAND_SLAM,MS,1737,Qualification,GAVLAS Antonin (CZE),REYES Orlando (CHI),GAVLAS Antonin
