tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
World Tour Brazil Open Santos 2012,2012-06-13,ZHANG Lily,KAWAI Katia,4,2,"9,9,11,11,11,11|11,11,7,8,6,7",,GRAND_SLAM,WS,94,Qualification,ZHANG Lily (USA),KAWAI Katia (BRA)
World Tour Brazil Open Santos 2012,2012-06-13,ZHANG Lily,PAUL Mousumi,4,0,"11,11,11,11|4,7,8,6",,GRAND_SLAM,WS,94,Qualification,ZHANG Lily (USA),PAUL Mousumi (IND)
World Tour Brazil Open Santos 2012,2012-06-13,PAUL Mousumi,KAWAI Katia,4,2,"11,11,11,7,9,11|5,7,5,11,11,6",,GRAND_SLAM,WS,94,Qualification,PAUL Mousumi (IND),KAWAI Katia (BRA)
World Tour Brazil Open Santos 2012,2012-06-13,STEFANSKA Kinga,WU Erica,4,0,"11,11,11,11|9,5,5,8",,GRAND_SLAM,WS,94,Qualification,STEFANSKA Kinga (POL),WU Erica (USA)
World Tour Brazil Open Santos 2012,2012-06-13,STEFANSKA Kinga,BATRA Manika,4,1,"9,11,11,12,11|11,4,5,10,5",,GRAND_SLAM,WS,94,Qualification,STEFANSKA Kinga (POL),BATRA Manika (IND)
World Tour Brazil Open Santos 2012,2012-06-13,BATRA Manika,WU Erica,4,1,"7,11,11,11,11|11,8,5,5,8",,GRAND_SLAM,WS,94,Qualification,BATRA Manika (IND),WU Erica (USA)
World Tour Brazil Open Santos 2012,2012-06-13,DAS Mouma,VEGA Paulina,4,1,"11,11,11,11,11|3,6,13,7,6",,GRAND_SLAM,WS,94,Qualification,DAS Mouma (IND),VEGA Paulina (CHI)
World Tour Brazil Open Santos 2012,2012-06-13,DIAS Priscila,EDAMATSU Cassia,4,0,"13,11,11,11|11,7,7,8",,GRAND_SLAM,WS,94,Qualification,DIAS Priscila (BRA),EDAMATSU Cassia (BRA)
World Tour Brazil Open Santos 2012,2012-06-13,DAS Mouma,DIAS Priscila,4,1,"10,11,11,11,11|12,8,4,9,6",,GRAND_SLAM,WS,94,Qualification,DAS Mouma (IND),DIAS Priscila (BRA)
World Tour Brazil Open Santos 2012,2012-06-13,VEGA Paulina,EDAMATSU Cassia,4,0,"11,11,11,11|3,4,6,8",,GRAND_SLAM,WS,94,Qualification,VEGA Paulina (CHI),EDAMATSU Cassia (BRA)
World Tour Brazil Open Santos 2012,2012-06-13,DAS Mouma,EDAMATSU Cassia,4,0,"11,11,11,11|7,7,3,5",,GRAND_SLAM,WS,94,Qualification,DAS Mouma (IND),EDAMATSU Cassia (BRA)
World Tour Brazil Open Santos 2012,2012-06-13,VEGA Paulina,DIAS Priscila,4,0,"11,11,11,11|7,9,3,8",,GRAND_SLAM,WS,94,Qualification,VEGA Paulina (CHI),DIAS Priscila (BRA)
