tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour German Open Dortmund 2011,2011-02-23,FEJER-KONNERTH Zoltan/HIELSCHER Lars,DAHER Juan/GILABERT Rodrigo,3,1,"11,7,14,11|6,11,12,4",QR64,GRAND_SLAM,MD,69,Qualification,FEJER-KONNERTH Zoltan (GER) / HIELSCHER Lars (GER),DAHER Juan (ARG) / GILABERT Rodrigo (ARG)
Pro Tour German Open Dortmund 2011,2011-02-23,CANTERO Jesus/HE Zhiwen,PLATTNER Dominique/STORF Martin,3,1,"11,9,13,11|5,11,11,7",QR64,GRAND_SLAM,MD,69,Qualification,CANTERO Jesus (ESP) / HE Zhiwen (ESP),PLATTNER Dominique (AUT) / STORF Martin (AUT)
Pro Tour German Open Dortmund 2011,2011-02-23,JEONG Sangeun/RYU Seungmin,JEVTOVIC Marko/ROGIERS Benjamin,3,1,"12,11,8,11|10,9,11,6",R16,GRAND_SLAM,MD,69,Main Draw,JEONG Sangeun (KOR) / RYU Seungmin (KOR),JEVTOVIC Marko (SRB) / ROGIERS Benjamin (BEL)
Pro Tour German Open Dortmund 2011,2011-02-23,JEVTOVIC Marko/ROGIERS Benjamin,ARUNOV Aleksey/LORENZOTTI Gonzalo,3,0,,QR64,GRAND_SLAM,MD,69,Qualification,JEVTOVIC Marko (SRB) / ROGIERS Benjamin (BEL),ARUNOV Aleksey (UZB) / LORENZOTTI Gonzalo (URU)
Pro Tour German Open Dortmund 2011,2011-02-23,GROTH Jonathan/STERNBERG Kasper,INDEHERBERG Julien/VANROSSOMME Emilien,3,0,"11,11,11|7,9,6",QR64,GRAND_SLAM,MD,69,Qualification,GROTH Jonathan (DEN) / STERNBERG Kasper (DEN),INDEHERBERG Julien (BEL) / VANROSSOMME Emilien (BEL)
Pro Tour German Open Dortmund 2011,2011-02-23,JEAN Lauric/NUYTINCK Cedric,CHO Eonrae/LEE Jinkwon,3,2,"12,8,12,11,11|10,11,14,8,9",QR64,GRAND_SLAM,MD,69,Qualification,JEAN Lauric (BEL) / NUYTINCK Cedric (BEL),CHO Eonrae (KOR) / LEE Jinkwon (KOR)
Pro Tour German Open Dortmund 2011,2011-02-23,JEVTOVIC Marko/ROGIERS Benjamin,MLADENOV Dobrin/TANCHEV Vladislav,3,1,"11,11,9,11|9,6,11,6",QR32,GRAND_SLAM,MD,69,Qualification,JEVTOVIC Marko (SRB) / ROGIERS Benjamin (BEL),MLADENOV Dobrin (BUL) / TANCHEV Vladislav (BUL)
Pro Tour German Open Dortmund 2011,2011-02-23,JEVTOVIC Marko/ROGIERS Benjamin,CHUNG Wai Lung/WIJERS Barry,3,1,"14,10,11,11|12,12,7,8",QR16,GRAND_SLAM,MD,69,Qualification,JEVTOVIC Marko (SRB) / ROGIERS Benjamin (BEL),CHUNG Wai Lung (NED) / WIJERS Barry (NED)
Pro Tour German Open Dortmund 2011,2011-02-23,CHEN Chien-An/CHIANG Hung-Chieh,BARABANOV Kiryl/NEKHVEDOVICH Vitaly,3,0,"11,11,11|4,7,9",QR64,GRAND_SLAM,MD,69,Qualification,CHEN Chien-An (TPE) / CHIANG Hung-Chieh (TPE),BARABANOV Kiryl (BLR) / NEKHVEDOVICH Vitaly (BLR)
Pro Tour German Open Dortmund 2011,2011-02-23,MLADENOV Dobrin/TANCHEV Vladislav,ARUNA Quadri/UDRA Alfredas,3,0,,QR64,GRAND_SLAM,MD,69,Qualification,MLADENOV Dobrin (BUL) / TANCHEV Vladislav (BUL),ARUNA Quadri (NGR) / UDRA Alfredas (LTU)
