tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour German Open Bremen 2009,2009-03-19,YORDANOV Teodor,KOSIBA Daniel,4,1,"11,7,11,13,11|8,11,9,11,8",,GRAND_SLAM,MS,42,Qualification,YORDANOV Teodor (BUL),KOSIBA Daniel (HUN)
Pro Tour German Open Bremen 2009,2009-03-19,FEJER-KONNERTH Zoltan,KOSIBA Daniel,4,3,"11,9,7,11,4,11,11|2,11,11,5,11,6,6",QR2,GRAND_SLAM,MS,42,Qualification,FEJER-KONNERTH Zoltan (GER),KOSIBA Daniel (HUN)
Pro Tour German Open Bremen 2009,2009-03-19,FEJER-KONNERTH Zoltan,YORDANOV Teodor,4,3,"12,9,11,7,11,9,11|10,11,8,11,6,11,9",3,GRAND_SLAM,MS,42,Qualification,FEJER-KONNERTH Zoltan (GER),YORDANOV Teodor (BUL)
Pro Tour German Open Bremen 2009,2009-03-19,ROGIERS Benjamin,STERNBERG Kasper,4,2,"11,12,11,11,6,11|7,10,13,6,11,8",,GRAND_SLAM,MS,42,Qualification,ROGIERS Benjamin (BEL),STERNBERG Kasper (DEN)
Pro Tour German Open Bremen 2009,2009-03-19,KISHIKAWA Seiya,ROGIERS Benjamin,4,2,"8,12,14,11,11,11|11,10,16,7,8,8",QR2,GRAND_SLAM,MS,42,Qualification,KISHIKAWA Seiya (JPN),ROGIERS Benjamin (BEL)
Pro Tour German Open Bremen 2009,2009-03-19,KISHIKAWA Seiya,STERNBERG Kasper,4,1,"11,15,11,11,11|9,17,7,8,5",3,GRAND_SLAM,MS,42,Qualification,KISHIKAWA Seiya (JPN),STERNBERG Kasper (DEN)
Pro Tour German Open Bremen 2009,2009-03-19,DODEAN Adrian,KAUCKY Petr,4,1,"11,11,1,11,11|7,6,11,5,9",,GRAND_SLAM,MS,42,Qualification,DODEAN Adrian (ROU),KAUCKY Petr (CZE)
Pro Tour German Open Bremen 2009,2009-03-19,GERELL Par,DODEAN Adrian,4,0,"11,11,11,13|4,9,7,11",QR2,GRAND_SLAM,MS,42,Qualification,GERELL Par (SWE),DODEAN Adrian (ROU)
Pro Tour German Open Bremen 2009,2009-03-19,GERELL Par,KAUCKY Petr,4,1,"13,10,11,11,11|11,12,7,5,5",3,GRAND_SLAM,MS,42,Qualification,GERELL Par (SWE),KAUCKY Petr (CZE)
Pro Tour German Open Bremen 2009,2009-03-19,PLATONOV Pavel,JIANG Pengfei,4,0,"13,11,11,11|11,6,7,1",,GRAND_SLAM,MS,42,Qualification,PLATONOV Pavel (BLR),JIANG Pengfei (TUR)
Pro Tour German Open Bremen 2009,2009-03-19,MONTEIRO Thiago,PLATONOV Pavel,4,0,"11,11,11,11|2,4,5,2",QR2,GRAND_SLAM,MS,42,Qualification,MONTEIRO Thiago (BRA),PLATONOV Pavel (BLR)
Pro Tour German Open Bremen 2009,2009-03-19,MONTEIRO Thiago,JIANG Pengfei,4,1,"11,7,11,11,15|9,11,7,7,13",3,GRAND_SLAM,MS,42,Qualification,MONTEIRO Thiago (BRA),JIANG Pengfei (TUR)
Pro Tour German Open Bremen 2009,2009-03-19,VRABLIK Jiri,KUCHUK Aleksandr,4,2,"11,10,6,12,11,11|6,12,11,10,4,7",,GRAND_SLAM,MS,42,Qualification,VRABLIK Jiri (CZE),KUCHUK Aleksandr (BLR)
Pro Tour German Open Bremen 2009,2009-03-19,BAUM Patrick,KUCHUK Aleksandr,4,0,"11,11,11,11|6,8,5,9",QR2,GRAND_SLAM,MS,42,Qualification,BAUM Patrick (GER),KUCHUK Aleksandr (BLR)
Pro Tour German Open Bremen 2009,2009-03-19,BAUM Patrick,VRABLIK Jiri,4,1,"11,7,11,11,11|7,11,7,8,5",3,GRAND_SLAM,MS,42,Qualification,BAUM Patrick (GER),VRABLIK Jiri (CZE)
