tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour China Open Tianjin 2009,2009-08-12,HAN Jimin,CHIU Chung Hei,4,2,"7,11,11,4,11,13|11,4,5,11,7,11",,GRAND_SLAM,MS,48,Qualification,HAN Jimin (KOR),CHIU Chung Hei (HKG)
Pro Tour China Open Tianjin 2009,2009-08-12,HAN Jimin,SHETTY Sanil,4,1,"11,11,11,7,11|4,9,6,11,4",,GRAND_SLAM,MS,48,Qualification,HAN Jimin (KOR),SHETTY Sanil (IND)
Pro Tour China Open Tianjin 2009,2009-08-12,CHIU Chung Hei,SHETTY Sanil,4,1,"6,11,11,11,12|11,7,9,6,10",,GRAND_SLAM,MS,48,Qualification,CHIU Chung Hei (HKG),SHETTY Sanil (IND)
Pro Tour China Open Tianjin 2009,2009-08-12,LIU Zhongze,GROTH Jonathan,4,0,"11,11,11,12|5,3,7,10",,GRAND_SLAM,MS,48,Qualification,LIU Zhongze (SGP),GROTH Jonathan (DEN)
Pro Tour China Open Tianjin 2009,2009-08-12,LIU Zhongze,SANTOSO Ficky,4,1,"10,11,11,11,11|12,5,3,6,7",,GRAND_SLAM,MS,48,Qualification,LIU Zhongze (SGP),SANTOSO Ficky (INA)
Pro Tour China Open Tianjin 2009,2009-08-12,GROTH Jonathan,SANTOSO Ficky,4,1,"11,11,2,11,11|8,6,11,9,8",,GRAND_SLAM,MS,48,Qualification,GROTH Jonathan (DEN),SANTOSO Ficky (INA)
Pro Tour China Open Tianjin 2009,2009-08-12,BAGGALEY Andrew,KARIA Devesh,4,3,"9,9,11,10,11,11,11|11,11,2,12,6,9,9",,GRAND_SLAM,MS,48,Qualification,BAGGALEY Andrew (ENG),KARIA Devesh (IND)
Pro Tour China Open Tianjin 2009,2009-08-12,BAGGALEY Andrew,MAULANA Gilang,4,1,"11,11,10,11,11|5,6,12,9,8",,GRAND_SLAM,MS,48,Qualification,BAGGALEY Andrew (ENG),MAULANA Gilang (INA)
Pro Tour China Open Tianjin 2009,2009-08-12,KARIA Devesh,MAULANA Gilang,4,3,"11,7,11,9,12,6,11|3,11,9,11,10,11,8",,GRAND_SLAM,MS,48,Qualification,KARIA Devesh (IND),MAULANA Gilang (INA)
Pro Tour China Open Tianjin 2009,2009-08-12,VLASOV Grigory,KLEIN-DOSSING Rasmus,4,2,"6,11,14,9,11,12|11,8,12,11,9,10",,GRAND_SLAM,MS,48,Qualification,VLASOV Grigory (RUS),KLEIN-DOSSING Rasmus (DEN)
Pro Tour China Open Tianjin 2009,2009-08-12,KIM Gangwoog,VLASOV Grigory,4,1,"16,11,9,17,11|14,9,11,15,5",,GRAND_SLAM,MS,48,Qualification,KIM Gangwoog (KOR),VLASOV Grigory (RUS)
Pro Tour China Open Tianjin 2009,2009-08-12,KIM Gangwoog,KLEIN-DOSSING Rasmus,4,0,"11,11,11,11|3,9,8,4",,GRAND_SLAM,MS,48,Qualification,KIM Gangwoog (KOR),KLEIN-DOSSING Rasmus (DEN)
Pro Tour China Open Tianjin 2009,2009-08-12,CHEN Chien-An,BABUNGU Bomboko,4,0,,,GRAND_SLAM,MS,48,Qualification,CHEN Chien-An (TPE),BABUNGU Bomboko (COD)
Pro Tour China Open Tianjin 2009,2009-08-12,CHEN Chien-An,GHOSH Soumyajit,4,1,"8,15,16,11,11|11,13,14,5,6",,GRAND_SLAM,MS,48,Qualification,CHEN Chien-An (TPE),GHOSH Soumyajit (IND)
Pro Tour China Open Tianjin 2009,2009-08-12,GHOSH Soumyajit,BABUNGU Bomboko,4,0,,,GRAND_SLAM,MS,48,Qualification,GHOSH Soumyajit (IND),BABUNGU Bomboko (COD)
Pro Tour China Open Tianjin 2009,2009-08-12,PAIKOV Mikhail,BALGU Aman,4,2,"11,7,8,11,11,11|8,11,11,8,3,9",,GRAND_SLAM,MS,48,Qualification,PAIKOV Mikhail (RUS),BALGU Aman (IND)
Pro Tour China Open Tianjin 2009,2009-08-12,PAIKOV Mikhail,RONNEBERG Espen,4,0,"11,11,11,11|9,4,5,6",,GRAND_SLAM,MS,48,Qualification,PAIKOV Mikhail (RUS),RONNEBERG Espen (NOR)
Pro Tour China Open Tianjin 2009,2009-08-12,RONNEBERG Espen,BALGU Aman,4,0,"11,11,11,11|4,3,9,5",,GRAND_SLAM,MS,48,Qualification,RONNEBERG Espen (NOR),BALGU Aman (IND)
Pro Tour China Open Tianjin 2009,2009-08-12,FENG Xiaoquan,GAMMELMARK Casper,4,1,"11,11,11,8,11|8,7,6,11,7",,GRAND_SLAM,MS,48,Qualification,FENG Xiaoquan (AUT),GAMMELMARK Casper (DEN)
