tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour Japan Open Kobe 2011,2011-07-07,JIN Yixiong/SONG Hongyuan,JEOUNG Youngsik/KIM Minseok,3,2,"11,10,12,9,11|9,12,10,11,6",R16,GRAND_SLAM,MD,75,Main Draw,JIN Yixiong (CHN) / SONG Hongyuan (CHN),JEOUNG Youngsik (KOR) / KIM Minseok (KOR)
Pro Tour Japan Open Kobe 2011,2011-07-07,KARUBE Ryusuke/KASAHARA Hiromitsu,LIU Yi/YIN Hang,3,0,"11,11,11|3,3,9",QR16,GRAND_SLAM,MD,75,Qualification,KARUBE Ryusuke (JPN) / KASAHARA Hiromitsu (JPN),LIU Yi (CHN) / YIN Hang (CHN)
Pro Tour Japan Open Kobe 2011,2011-07-07,LIN Gaoyuan/WU Jiaji,KISHIKAWA Seiya/YOSHIDA Kaii,4,1,"11,11,7,11,11|9,8,11,8,7",QuarterFinal,GRAND_SLAM,MD,75,Main Draw,LIN Gaoyuan (CHN) / WU Jiaji (DOM),KISHIKAWA Seiya (JPN) / YOSHIDA Kaii (JPN)
Pro Tour Japan Open Kobe 2011,2011-07-07,LIN Gaoyuan/WU Jiaji,JIN Yixiong/SONG Hongyuan,4,3,"11,9,11,11,8,13,11|8,11,9,1,11,15,9",SemiFinal,GRAND_SLAM,MD,75,Main Draw,LIN Gaoyuan (CHN) / WU Jiaji (DOM),JIN Yixiong (CHN) / SONG Hongyuan (CHN)
Pro Tour Japan Open Kobe 2011,2011-07-07,LIN Gaoyuan/WU Jiaji,LEE Chia-Sheng/WANG LI Chung-Yi,3,0,"11,11,11|8,7,7",QR16,GRAND_SLAM,MD,75,Qualification,LIN Gaoyuan (CHN) / WU Jiaji (DOM),LEE Chia-Sheng (TPE) / WANG LI Chung-Yi (TPE)
Pro Tour Japan Open Kobe 2011,2011-07-07,KISHIKAWA Seiya/YOSHIDA Kaii,FLORE Tristan/GAUZY Simon,3,2,"5,11,4,11,11|11,8,11,5,9",R16,GRAND_SLAM,MD,75,Main Draw,KISHIKAWA Seiya (JPN) / YOSHIDA Kaii (JPN),FLORE Tristan (FRA) / GAUZY Simon (FRA)
Pro Tour Japan Open Kobe 2011,2011-07-07,FLORE Tristan/GAUZY Simon,SAKAI Asuka/YOSHIMURA Maharu,3,2,"11,13,10,4,12|9,11,12,11,10",QR16,GRAND_SLAM,MD,75,Qualification,FLORE Tristan (FRA) / GAUZY Simon (FRA),SAKAI Asuka (JPN) / YOSHIMURA Maharu (JPN)
Pro Tour Japan Open Kobe 2011,2011-07-07,MATSUDAIRA Kenta/NIWA Koki,KORBEL Petr/TAN Ruiwu,3,2,"5,11,7,11,11|11,6,11,4,8",R16,GRAND_SLAM,MD,75,Main Draw,MATSUDAIRA Kenta (JPN) / NIWA Koki (JPN),KORBEL Petr (CZE) / TAN Ruiwu (CRO)
Pro Tour Japan Open Kobe 2011,2011-07-07,CHIANG Hung-Chieh/HUANG Sheng-Sheng,OYA Hidetoshi/TAKAKIWA Taku,3,1,"9,11,11,11|11,8,8,7",R16,GRAND_SLAM,MD,75,Main Draw,CHIANG Hung-Chieh (TPE) / HUANG Sheng-Sheng (TPE),OYA Hidetoshi (JPN) / TAKAKIWA Taku (JPN)
Pro Tour Japan Open Kobe 2011,2011-07-07,CHAN Kazuhiro/MATSUDAIRA Kenji,HAN Jimin/LEE Jungsam,3,1,"4,11,14,11|11,5,12,6",R16,GRAND_SLAM,MD,75,Main Draw,CHAN Kazuhiro (JPN) / MATSUDAIRA Kenji (JPN),HAN Jimin (KOR) / LEE Jungsam (KOR)
