tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
South American Games Medellin 2010,2010-03-21,LIU Song,CARLIER Andres,3,0,,,OTHER,MS,610,Qualification,LIU Song (ARG),CARLIER Andres (CHI)
South American Games Medellin 2010,2010-03-21,LIU Song,DIAZ Luis,3,0,,,OTHER,MS,610,Qualification,LIU Song (ARG),DIAZ Luis (VEN)
South American Games Medellin 2010,2010-03-21,CARLIER Andres,DIAZ Luis,3,0,,,OTHER,MS,610,Qualification,CARLIER Andres (CHI),DIAZ Luis (VEN)
South American Games Medellin 2010,2010-03-21,HOYAMA Hugo,GILABERT Rodrigo,3,0,,,OTHER,MS,610,Qualification,HOYAMA Hugo (BRA),GILABERT Rodrigo (ARG)
South American Games Medellin 2010,2010-03-21,HOYAMA Hugo,NAVAS Marco,3,0,,,OTHER,MS,610,Qualification,HOYAMA Hugo (BRA),NAVAS Marco (VEN)
South American Games Medellin 2010,2010-03-21,NAVAS Marco,GILABERT Rodrigo,3,0,,,OTHER,MS,610,Qualification,NAVAS Marco (VEN),GILABERT Rodrigo (ARG)
South American Games Medellin 2010,2010-03-21,TSUBOI Gustavo,RIVERA Mauricio,3,0,,,OTHER,MS,610,Qualification,TSUBOI Gustavo (BRA),RIVERA Mauricio (COL)
South American Games Medellin 2010,2010-03-21,TSUBOI Gustavo,COELLO Geovanny,3,0,,,OTHER,MS,610,Qualification,TSUBOI Gustavo (BRA),COELLO Geovanny (ECU)
South American Games Medellin 2010,2010-03-21,RIVERA Mauricio,COELLO Geovanny,3,0,,,OTHER,MS,610,Qualification,RIVERA Mauricio (COL),COELLO Geovanny (ECU)
South American Games Medellin 2010,2010-03-21,TABACHNIK Pablo,SUAREZ Dino,3,0,,,OTHER,MS,610,Qualification,TABACHNIK Pablo (ARG),SUAREZ Dino (ECU)
South American Games Medellin 2010,2010-03-21,RESTREPO Juan,LORENZOTTI Gonzalo,3,0,,,OTHER,MS,610,Qualification,RESTREPO Juan (COL),LORENZOTTI Gonzalo (URU)
South American Games Medellin 2010,2010-03-21,RESTREPO Juan,TABACHNIK Pablo,3,0,,,OTHER,MS,610,Qualification,RESTREPO Juan (COL),TABACHNIK Pablo (ARG)
South American Games Medellin 2010,2010-03-21,LORENZOTTI Gonzalo,SUAREZ Dino,3,0,,,OTHER,MS,610,Qualification,LORENZOTTI Gonzalo (URU),SUAREZ Dino (ECU)
