tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LEE Zion,DOVAL Ilka,3,0,"11,11,11|3,7,5",R32,OLYMPICS,U21WS,479,Main Draw,LEE Zion (KOR),DOVAL Ilka (NOR)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,STEFCOVA Kristyna,MIGOT Marie,3,0,"11,11,11|4,7,6",R32,OLYMPICS,U21WS,479,Main Draw,STEFCOVA Kristyna (CZE),MIGOT Marie (FRA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,KIM Haeun,HO Tin-Tin,3,1,"10,11,11,11|12,8,4,9",R32,OLYMPICS,U21WS,479,Main Draw,HO Tin-Tin (ENG),KIM Haeun (KOR)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,ZAHARIA Alina,LUNG Lisa,3,0,"11,11,11|8,8,8",R32,OLYMPICS,U21WS,479,Main Draw,ZAHARIA Alina (ROU),LUNG Lisa (BEL)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,WAN Yuan,MAESEN Marie,3,1,"11,11,11,11|4,6,13,2",R32,OLYMPICS,U21WS,479,Main Draw,WAN Yuan (GER),MAESEN Marie (BEL)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,PICCOLIN Giorgia,VERMAAS Kim,3,0,"11,11,11|8,4,8",R32,OLYMPICS,U21WS,479,Main Draw,VERMAAS Kim (NED),PICCOLIN Giorgia (ITA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,ZHANG Sofia-Xuan,PFEFER Laura,3,2,"5,7,11,11,12|11,11,4,4,10",R32,OLYMPICS,U21WS,479,Main Draw,ZHANG Sofia-Xuan (ESP),PFEFER Laura (FRA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,TAKAHASHI Bruna,MOSCONI Veronica,3,1,"7,11,11,11|11,8,7,8",R32,OLYMPICS,U21WS,479,Main Draw,MOSCONI Veronica (ITA),TAKAHASHI Bruna (BRA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LI Yu-Jhun,CAREY Charlotte,3,2,"5,13,8,11,11|11,11,11,9,8",R32,OLYMPICS,U21WS,479,Main Draw,LI Yu-Jhun (TPE),CAREY Charlotte (WAL)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,KOLISH Anastasia,LOYEN Eline,3,1,"11,11,9,11|9,8,11,7",R32,OLYMPICS,U21WS,479,Main Draw,LOYEN Eline (BEL),KOLISH Anastasia (RUS)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,GUISNEL Oceane,DEGRAEF Margo,3,2,"5,11,11,7,11|11,7,7,11,3",R32,OLYMPICS,U21WS,479,Main Draw,GUISNEL Oceane (FRA),DEGRAEF Margo (BEL)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,GUSEVA Ekaterina,SUN Jiayi,3,0,"11,11,11|7,5,7",R32,OLYMPICS,U21WS,479,Main Draw,SUN Jiayi (CRO),GUSEVA Ekaterina (RUS)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,KAZANTSEVA Kristina,CHASSELIN Pauline,3,0,"11,15,11|6,13,4",R32,OLYMPICS,U21WS,479,Main Draw,CHASSELIN Pauline (FRA),KAZANTSEVA Kristina (RUS)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,KIM Yedam,MALANINA Maria,3,2,"11,7,9,11,11|9,11,11,3,6",R32,OLYMPICS,U21WS,479,Main Draw,KIM Yedam (KOR),MALANINA Maria (RUS)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,TRIGOLOS Daria,SHIN Jieun,3,0,"11,11,11|9,5,8",R32,OLYMPICS,U21WS,479,Main Draw,TRIGOLOS Daria (BLR),SHIN Jieun (KOR)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,CARLSEN Rebekka,DIACONU Adina,3,2,"11,11,5,10,18|8,8,11,12,16",R32,OLYMPICS,U21WS,479,Main Draw,CARLSEN Rebekka (NOR),DIACONU Adina (ROU)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LEE Zion,STEFCOVA Kristyna,3,0,"11,11,11|6,5,8",R16,OLYMPICS,U21WS,479,Main Draw,LEE Zion (KOR),STEFCOVA Kristyna (CZE)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,ZAHARIA Alina,KIM Haeun,3,1,"11,13,6,12|9,11,11,10",R16,OLYMPICS,U21WS,479,Main Draw,KIM Haeun (KOR),ZAHARIA Alina (ROU)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,WAN Yuan,PICCOLIN Giorgia,3,1,"11,11,7,11|9,9,11,2",R16,OLYMPICS,U21WS,479,Main Draw,WAN Yuan (GER),PICCOLIN Giorgia (ITA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,TAKAHASHI Bruna,ZHANG Sofia-Xuan,3,1,"11,11,4,11|7,6,11,9",R16,OLYMPICS,U21WS,479,Main Draw,ZHANG Sofia-Xuan (ESP),TAKAHASHI Bruna (BRA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LI Yu-Jhun,KOLISH Anastasia,3,1,"10,11,14,11|12,7,12,5",R16,OLYMPICS,U21WS,479,Main Draw,LI Yu-Jhun (TPE),KOLISH Anastasia (RUS)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,GUSEVA Ekaterina,GUISNEL Oceane,3,2,"11,11,9,7,11|7,4,11,11,3",R16,OLYMPICS,U21WS,479,Main Draw,GUISNEL Oceane (FRA),GUSEVA Ekaterina (RUS)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,KIM Yedam,KAZANTSEVA Kristina,3,2,"11,11,11,9,13|13,8,8,11,11",R16,OLYMPICS,U21WS,479,Main Draw,KAZANTSEVA Kristina (RUS),KIM Yedam (KOR)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,TRIGOLOS Daria,CARLSEN Rebekka,3,0,"16,11,11|14,5,4",R16,OLYMPICS,U21WS,479,Main Draw,TRIGOLOS Daria (BLR),CARLSEN Rebekka (NOR)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LEE Zion,ZAHARIA Alina,3,1,"11,9,11,11|9,11,6,4",QuarterFinal,OLYMPICS,U21WS,479,Main Draw,LEE Zion (KOR),ZAHARIA Alina (ROU)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,TAKAHASHI Bruna,WAN Yuan,3,0,"11,11,12|6,9,10",QuarterFinal,OLYMPICS,U21WS,479,Main Draw,WAN Yuan (GER),TAKAHASHI Bruna (BRA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LI Yu-Jhun,GUSEVA Ekaterina,3,0,"11,11,11|6,5,7",QuarterFinal,OLYMPICS,U21WS,479,Main Draw,LI Yu-Jhun (TPE),GUSEVA Ekaterina (RUS)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,KIM Yedam,TRIGOLOS Daria,3,2,"8,11,11,9,13|11,9,5,11,11",QuarterFinal,OLYMPICS,U21WS,479,Main Draw,KIM Yedam (KOR),TRIGOLOS Daria (BLR)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LEE Zion,TAKAHASHI Bruna,3,2,"11,11,6,9,11|9,2,11,11,6",SemiFinal,OLYMPICS,U21WS,479,Main Draw,LEE Zion (KOR),TAKAHASHI Bruna (BRA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LI Yu-Jhun,KIM Yedam,3,1,"11,12,11,11|6,14,4,8",SemiFinal,OLYMPICS,U21WS,479,Main Draw,LI Yu-Jhun (TPE),KIM Yedam (KOR)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LI Yu-Jhun,LEE Zion,3,1,"8,11,11,11|11,4,4,6",Final,OLYMPICS,U21WS,479,Main Draw,LEE Zion (KOR),LI Yu-Jhun (TPE)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LAM Siu Hang,KORDOUTIS Dimitris,3,0,"11,11,11|4,3,4",R64,OLYMPICS,U21MS,479,Main Draw,LAM Siu Hang (HKG),KORDOUTIS Dimitris (GRE)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,VILCHEZ Miguel,ANGELAKIS Konstantinos,3,2,"5,1,11,11,11|11,11,9,7,6",R64,OLYMPICS,U21MS,479,Main Draw,ANGELAKIS Konstantinos (GRE),VILCHEZ Miguel (ESP)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,MLADENOVIC Luka,CNUDDE Florian,3,1,"9,11,11,11|11,9,7,9",R64,OLYMPICS,U21MS,479,Main Draw,CNUDDE Florian (BEL),MLADENOVIC Luka (LUX)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,JHA Kanak,BALABAN Ademir,3,0,"11,12,11|9,10,5",R64,OLYMPICS,U21MS,479,Main Draw,BALABAN Ademir (LUX),JHA Kanak (USA)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,LIND Anders,PIERAERT Valentin,3,0,"11,11,12|5,8,10",R64,OLYMPICS,U21MS,479,Main Draw,LIND Anders (DEN),PIERAERT Valentin (BEL)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,BARDET Lilian,IGARASHI Fumiya,3,1,"4,12,11,11|11,10,8,5",R64,OLYMPICS,U21MS,479,Main Draw,BARDET Lilian (FRA),IGARASHI Fumiya (JPN)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,BERGLUND Simon,GONZALEZ Yomar,3,0,"11,11,11|4,4,4",R64,OLYMPICS,U21MS,479,Main Draw,BERGLUND Simon (SWE),GONZALEZ Yomar (PUR)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,SUN Chia-Hung,FARFEL Gal,3,0,"11,11,11|4,8,6",R64,OLYMPICS,U21MS,479,Main Draw,FARFEL Gal (ISR),SUN Chia-Hung (TPE)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,KOZUL Deni,GRININGER Thomas,3,1,"11,13,6,11|8,11,11,8",R64,OLYMPICS,U21MS,479,Main Draw,KOZUL Deni (SLO),GRININGER Thomas (AUT)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,TAKAMI Masaki,RASSENFOSSE Adrien,3,1,"9,11,11,11|11,9,6,4",R64,OLYMPICS,U21MS,479,Main Draw,RASSENFOSSE Adrien (BEL),TAKAMI Masaki (JPN)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,WISUTMAYTHANGKOON Supanut,MARTINKO Jiri,3,1,"13,9,11,13|11,11,5,11",R64,OLYMPICS,U21MS,479,Main Draw,WISUTMAYTHANGKOON Supanut (THA),MARTINKO Jiri (CZE)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,TOGAMI Shunsuke,KAPOLNEK Narayan,3,0,"11,11,11|4,3,4",R64,OLYMPICS,U21MS,479,Main Draw,KAPOLNEK Narayan (AUT),TOGAMI Shunsuke (JPN)
ITTF Challenge Belgium Open De Haan 2017,2017-10-31,MEDJUGORAC Marko,KHANIN Aleksandr,3,2,"11,7,12,4,13|8,11,10,11,11",R64,OLYMPICS,U21MS,479,Main Draw,KHANIN Aleksandr (BLR),MEDJUGORAC Marko (CAN)
